"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.106638554E1,-2.048175812E0,2.165896988E1,-4.608019638E1,5.095773247E1
1.107642554E1,-2.195877075E0,2.180570221E1,-4.608660507E1,5.103220250E1
1.108646554E1,-2.190868378E0,2.168348312E1,-4.610519791E1,5.099669223E1
1.109650554E1,-2.182956696E0,2.198136520E1,-4.608988571E1,5.110991373E1
1.110654554E1,-2.173435211E0,2.186408997E1,-4.576246262E1,5.076381817E1
1.111658554E1,-2.146228790E0,2.183933640E1,-4.617064285E1,5.112035968E1
1.112662554E1,-2.052326202E0,2.195925522E1,-4.631574631E1,5.129882346E1
1.113666554E1,-2.146060944E0,2.178907013E1,-4.640828323E1,5.131372046E1
1.114670554E1,-2.467426300E0,2.175029373E1,-4.651576614E1,5.140894834E1
1.115674554E1,-2.287136078E0,2.164576340E1,-4.650591660E1,5.134754466E1
1.116678554E1,-2.056495667E0,2.170640564E1,-4.613788223E1,5.103039680E1
1.117682554E1,-1.966827393E0,2.187809372E1,-4.609190750E1,5.105862642E1
1.118686554E1,-1.978923798E0,2.166255188E1,-4.632647324E1,5.117933583E1
1.119690554E1,-1.982082367E0,2.165220642E1,-4.623724747E1,5.109432206E1
1.120694554E1,-1.822917938E0,2.152148056E1,-4.631467819E1,5.110329316E1
1.121698554E1,-1.965473175E0,2.157246399E1,-4.660257339E1,5.139099274E1
1.122702554E1,-2.048706055E0,2.145700836E1,-4.622639084E1,5.100470188E1
1.123706554E1,-2.086048126E0,2.168019485E1,-4.641554642E1,5.127168219E1
1.124710554E1,-2.209636688E0,2.177352524E1,-4.647680283E1,5.137180254E1
1.125714554E1,-1.912155151E0,2.187173080E1,-4.623554611E1,5.118353905E1
1.126718554E1,-1.938922882E0,2.195564651E1,-4.630923080E1,5.128698367E1
1.127722554E1,-2.029903412E0,2.183470917E1,-4.625941849E1,5.119383587E1
1.128726654E1,-2.186092377E0,2.160779572E1,-4.635828781E1,5.119342423E1
1.129730654E1,-2.029121399E0,2.170431137E1,-4.647963333E1,5.133761565E1
1.130734654E1,-1.960529327E0,2.174242401E1,-4.625844955E1,5.115096121E1
1.131738654E1,-2.028446198E0,2.155757141E1,-4.624812698E1,5.106596448E1
1.132742654E1,-2.104560852E0,2.162983704E1,-4.607086563E1,5.093921561E1
1.133746654E1,-1.871238708E0,2.178009796E1,-4.624830246E1,5.115446884E1
1.134750654E1,-2.181259155E0,2.191334534E1,-4.640682602E1,5.136678009E1
1.135754654E1,-2.216388702E0,2.169770432E1,-4.624031448E1,5.112601525E1
1.136758654E1,-2.283813477E0,2.165331268E1,-4.616572189E1,5.104268441E1
1.137762654E1,-2.312915802E0,2.156065369E1,-4.593386459E1,5.079499270E1
1.138766654E1,-2.316364288E0,2.159328461E1,-4.613695908E1,5.099269042E1
1.139770654E1,-2.375667572E0,2.143013000E1,-4.622973251E1,5.101061102E1
1.140774654E1,-2.182895660E0,2.144934464E1,-4.612885666E1,5.091866883E1
1.141778654E1,-2.347801208E0,2.138357544E1,-4.596480942E1,5.074971107E1
1.142782654E1,-2.138469696E0,2.168873596E1,-4.589264297E1,5.080461593E1
1.143786654E1,-2.088104248E0,2.169968796E1,-4.606922531E1,5.096675542E1
1.144790654E1,-2.061412811E0,2.171494293E1,-4.579061508E1,5.072049486E1
1.145794654E1,-1.929748535E0,2.177317810E1,-4.589911270E1,5.083821162E1
1.146798654E1,-2.005485535E0,2.169421387E1,-4.579632187E1,5.071453425E1
1.147802654E1,-1.889289856E0,2.157718658E1,-4.623677444E1,5.105863010E1
1.148806654E1,-2.202823639E0,2.176545334E1,-4.638094711E1,5.128137719E1
1.149810654E1,-2.163894653E0,2.167529297E1,-4.605213547E1,5.094408647E1
1.150814654E1,-2.123714447E0,2.150577164E1,-4.604301834E1,5.086224449E1
1.151818654E1,-2.108806610E0,2.160589218E1,-4.634693527E1,5.117909780E1
1.152822754E1,-1.939216614E0,2.159476471E1,-4.681386948E1,5.159101471E1
1.153826754E1,-2.326313019E0,2.140626526E1,-4.690949631E1,5.161531525E1
1.154830754E1,-2.341220856E0,2.148828125E1,-4.661127090E1,5.137935501E1
1.155834754E1,-2.319484711E0,2.164903259E1,-4.632202530E1,5.118389053E1
1.156838754E1,-2.256698608E0,2.168987274E1,-4.617383194E1,5.106433221E1
1.157842754E1,-2.403518677E0,2.176078033E1,-4.614645767E1,5.107645268E1
1.158846754E1,-2.433155060E0,2.174620438E1,-4.653549576E1,5.142343837E1
1.159850754E1,-2.451141357E0,2.154526138E1,-4.648576736E1,5.129457037E1
1.160854754E1,-2.318130493E0,2.172501373E1,-4.628906631E1,5.118620528E1
1.161858754E1,-2.311134338E0,2.161381149E1,-4.642930222E1,5.126576141E1
1.162862754E1,-2.351047516E0,2.152147675E1,-4.644950485E1,5.124702808E1
1.163866754E1,-2.275081635E0,2.154313278E1,-4.633732986E1,5.115105772E1
1.164870754E1,-2.118560791E0,2.157894135E1,-4.629730606E1,5.112318024E1
1.165874754E1,-2.090518951E0,2.139379120E1,-4.602747726E1,5.079953971E1
1.166878754E1,-2.337043762E0,2.142882919E1,-4.621210098E1,5.099230110E1
1.167882754E1,-2.195381165E0,2.166623688E1,-4.622627640E1,5.109906211E1
1.168886754E1,-2.118068695E0,2.171371841E1,-4.614132309E1,5.103913674E1
1.169890754E1,-2.338344574E0,2.163786316E1,-4.603487015E1,5.092027344E1
1.170894754E1,-2.277118683E0,2.158502197E1,-4.594311905E1,5.081209139E1
1.171898754E1,-2.144683838E0,2.175880814E1,-4.612943649E1,5.104870529E1
1.172902754E1,-2.221446991E0,2.149064636E1,-4.615814590E1,5.096427318E1
1.173906754E1,-2.492286682E0,2.166765213E1,-4.669020462E1,5.153323053E1
1.174910754E1,-2.215824127E0,2.161586761E1,-4.637612534E1,5.121426179E1
1.175914854E1,-2.502441406E0,2.168082428E1,-4.617997360E1,5.107749325E1
1.176918854E1,-2.544349670E0,2.152997208E1,-4.606115341E1,5.090818467E1
1.177922854E1,-2.421474457E0,2.155168533E1,-4.631309128E1,5.113942807E1
1.178926854E1,-2.376853943E0,2.166940308E1,-4.617584610E1,5.106291440E1
1.179930854E1,-2.347724915E0,2.153554153E1,-4.583440018E1,5.069599196E1
1.180934854E1,-2.323223114E0,2.152513885E1,-4.606426620E1,5.089838494E1
1.181938854E1,-2.388534546E0,2.140739441E1,-4.602182388E1,5.081328474E1
1.182942854E1,-2.176315308E0,2.136272812E1,-4.583523178E1,5.061591621E1
1.183946854E1,-1.949253082E0,2.152392960E1,-4.591492844E1,5.074701751E1
1.184950854E1,-2.053707123E0,2.134365082E1,-4.601487350E1,5.076551710E1
1.185954854E1,-2.310802460E0,2.143382645E1,-4.609322739E1,5.088550221E1
1.186958854E1,-2.249172211E0,2.151398087E1,-4.614671707E1,5.096498450E1
1.187962854E1,-2.436798096E0,2.129088974E1,-4.630923843E1,5.102730186E1
1.188966854E1,-2.397094727E0,2.129745483E1,-4.626105118E1,5.098443391E1
1.189970854E1,-2.445091248E0,2.164867783E1,-4.620786667E1,5.108630604E1
1.190974854E1,-2.374797821E0,2.160521698E1,-4.603902054E1,5.091185007E1
1.191978854E1,-2.374889374E0,2.144640732E1,-4.581579208E1,5.064262326E1
1.192982854E1,-2.547515869E0,2.126538086E1,-4.591978073E1,5.066885160E1
1.193986854E1,-2.510837555E0,2.142601395E1,-4.632613754E1,5.110273377E1
1.194990867E1,-2.398792267E0,2.145877457E1,-4.631841660E1,5.110409892E1
1.195994867E1,-2.244567871E0,2.138138962E1,-4.625013351E1,5.100271323E1
1.196998867E1,-2.357635498E0,2.126416779E1,-4.611291122E1,5.083427838E1
1.198002867E1,-2.650131226E0,2.120745468E1,-4.627966690E1,5.097633665E1
1.199006867E1,-2.783229828E0,2.129403305E1,-4.609206009E1,5.084938756E1
1.200010967E1,-2.463088989E0,2.117695236E1,-4.598344803E1,5.068537867E1
1.201014967E1,-2.271492004E0,2.110467148E1,-4.591617966E1,5.058519930E1
1.202018967E1,-2.379829407E0,2.113166046E1,-4.617434311E1,5.083582028E1
1.203022967E1,-2.502017975E0,2.129016876E1,-4.638243484E1,5.109659130E1
1.204026967E1,-2.454421997E0,2.113125229E1,-4.635010910E1,5.099888846E1
1.205030967E1,-2.363842010E0,2.127974701E1,-4.628918839E1,5.100102296E1
1.206034967E1,-2.630271912E0,2.117314911E1,-4.635963821E1,5.103368132E1
1.207038967E1,-2.281730652E0,2.103122711E1,-4.607845688E1,5.070249498E1
1.208042967E1,-2.057838440E0,2.112921906E1,-4.638980484E1,5.101659132E1
1.209046967E1,-2.342586517E0,2.115151596E1,-4.639595413E1,5.104369598E1
1.210050967E1,-2.261123657E0,2.126620483E1,-4.621754837E1,5.092569023E1
1.211054967E1,-2.459106445E0,2.133380127E1,-4.615393448E1,5.090544125E1
1.212058967E1,-2.189666748E0,2.142005157E1,-4.623881149E1,5.100628332E1
1.213062967E1,-2.227851868E0,2.126867676E1,-4.616878891E1,5.088100829E1
1.214066967E1,-2.180011749E0,2.136568832E1,-4.619627762E1,5.094449091E1
1.215070967E1,-2.186481476E0,2.144252014E1,-4.609317398E1,5.088362270E1
1.216074967E1,-2.245151520E0,2.137619781E1,-4.598640823E1,5.076152362E1
1.217078967E1,-2.145256042E0,2.132332993E1,-4.627901840E1,5.100033399E1
1.218082967E1,-2.072998047E0,2.129721451E1,-4.635512161E1,5.105551847E1
1.219086967E1,-2.227340698E0,2.126651764E1,-4.625130844E1,5.095497377E1
1.220090967E1,-2.211086273E0,2.127805328E1,-4.606856155E1,5.079327532E1
1.221094967E1,-2.249153137E0,2.132904053E1,-4.621998215E1,5.095363980E1
1.222098967E1,-2.244846344E0,2.139797211E1,-4.629742813E1,5.105256504E1
1.223102967E1,-2.088897705E0,2.164804459E1,-4.655616379E1,5.138557886E1
1.224106967E1,-2.141742706E0,2.119982147E1,-4.625748062E1,5.092910765E1
1.225111067E1,-2.170898438E0,2.130826950E1,-4.628822708E1,5.100348141E1
1.226115067E1,-1.966224670E0,2.115587616E1,-4.633636856E1,5.097544690E1
1.227119067E1,-2.080333710E0,2.147332001E1,-4.621151352E1,5.099936512E1
1.228123067E1,-1.898040771E0,2.146253204E1,-4.599608994E1,5.079254994E1
1.229127067E1,-1.845119476E0,2.144350433E1,-4.608755875E1,5.086542456E1
1.230131067E1,-1.856517792E0,2.137952423E1,-4.636425400E1,5.108986948E1
1.231135067E1,-1.936828613E0,2.153354645E1,-4.663372421E1,5.140184006E1
1.232139067E1,-2.207412720E0,2.155197144E1,-4.623781967E1,5.106168928E1
1.233143067E1,-2.252475739E0,2.154351425E1,-4.599258041E1,5.083811667E1
1.234147067E1,-2.257995605E0,2.152020264E1,-4.639606094E1,5.119386816E1
1.235151067E1,-2.066268921E0,2.154404449E1,-4.641494370E1,5.121291164E1
1.236155067E1,-1.840320587E0,2.135903931E1,-4.644697189E1,5.115580649E1
1.237159067E1,-2.092380524E0,2.151176834E1,-4.652468491E1,5.129990779E1
1.238163067E1,-2.159389496E0,2.163602448E1,-4.644509506E1,5.128281753E1
1.239167067E1,-2.242855072E0,2.153874969E1,-4.634071732E1,5.115085746E1
1.240171067E1,-2.359615326E0,2.133098221E1,-4.637327194E1,5.109852187E1
1.241175067E1,-2.633457184E0,2.117307281E1,-4.635305405E1,5.102783288E1
1.242179067E1,-2.205841064E0,2.126789856E1,-4.612347794E1,5.083861191E1
1.243183067E1,-2.263835907E0,2.116767120E1,-4.637175369E1,5.102484491E1
1.244187067E1,-2.301082611E0,2.132212067E1,-4.633053207E1,5.105336437E1
1.245191067E1,-2.178771973E0,2.118769836E1,-4.624106216E1,5.091072028E1
1.246195067E1,-2.191402435E0,2.138690567E1,-4.616102219E1,5.092192011E1
1.247199067E1,-2.362350464E0,2.148344803E1,-4.615353012E1,5.096339453E1
1.248203167E1,-2.343837738E0,2.144377899E1,-4.620824051E1,5.099539904E1
1.249207167E1,-2.440502167E0,2.144347000E1,-4.602453995E1,5.083342143E1
1.250211167E1,-2.232414246E0,2.154801178E1,-4.641699600E1,5.122341264E1
1.251215167E1,-2.211593628E0,2.152337265E1,-4.620475388E1,5.101985885E1
1.252219167E1,-2.310276031E0,2.138334656E1,-4.610349655E1,5.087354204E1
1.253223167E1,-2.327072144E0,2.152859879E1,-4.636525345E1,5.117257623E1
1.254227167E1,-2.298332214E0,2.161561966E1,-4.633475876E1,5.118034011E1
1.255231167E1,-2.223957062E0,2.146645355E1,-4.608163834E1,5.088488975E1
1.256235167E1,-2.273502350E0,2.145870209E1,-4.602017593E1,5.082815461E1
1.257239167E1,-2.244529724E0,2.154442215E1,-4.626489639E1,5.108464229E1
1.258243167E1,-2.251216888E0,2.148114395E1,-4.635346603E1,5.113855039E1
1.259247167E1,-2.248119354E0,2.147291183E1,-4.664525986E1,5.139961333E1
1.260251167E1,-2.259616852E0,2.127890778E1,-4.664009476E1,5.131467844E1
1.261255167E1,-2.254581451E0,2.136698532E1,-4.679485703E1,5.149164829E1
1.262259167E1,-2.096557617E0,2.157919693E1,-4.641048050E1,5.122489623E1
1.263263167E1,-2.026020050E0,2.145196152E1,-4.643886948E1,5.119433571E1
1.264267167E1,-2.087421417E0,2.145895386E1,-4.645977402E1,5.121869415E1
1.265271167E1,-2.211139679E0,2.151176834E1,-4.666394424E1,5.143120656E1
1.266275167E1,-2.224365234E0,2.167380524E1,-4.614177322E1,5.102709937E1
1.267279167E1,-2.294433594E0,2.159807968E1,-4.625105667E1,5.109698342E1
1.268283167E1,-2.070678711E0,2.148758316E1,-4.614661789E1,5.094619007E1
1.269287167E1,-2.253128052E0,2.128363800E1,-4.635843277E1,5.106049472E1
1.270291167E1,-2.131622314E0,2.131153488E1,-4.627019119E1,5.098682110E1
1.271295167E1,-2.167621613E0,2.160294342E1,-4.614863968E1,5.100081070E1
1.272299267E1,-2.024192810E0,2.149517822E1,-4.602970505E1,5.084165409E1
1.273303267E1,-2.265647888E0,2.141481781E1,-4.584352493E1,5.064934709E1
1.274307267E1,-2.011157990E0,2.145124054E1,-4.609647751E1,5.088305922E1
1.275311267E1,-1.954730988E0,2.151818466E1,-4.574934769E1,5.059502009E1
1.276315267E1,-2.313644409E0,2.141382217E1,-4.591154099E1,5.071266436E1
1.277319267E1,-2.320781708E0,2.132050323E1,-4.630089188E1,5.102668395E1
1.278323267E1,-2.525119781E0,2.137156677E1,-4.602277756E1,5.080567045E1
1.279327267E1,-2.365112305E0,2.146501160E1,-4.607632065E1,5.088583107E1
1.280331267E1,-2.330726624E0,2.152437592E1,-4.618637466E1,5.100894284E1
1.281335267E1,-2.437545776E0,2.157267761E1,-4.588574600E1,5.076242444E1
1.282339267E1,-2.098625183E0,2.130572891E1,-4.582912064E1,5.058306644E1
1.283343267E1,-2.229972839E0,2.140118790E1,-4.571126938E1,5.052230963E1
1.284347267E1,-2.195209503E0,2.137383270E1,-4.590437698E1,5.068403590E1
1.285351267E1,-2.205051422E0,2.156959915E1,-4.595628738E1,5.081427171E1
1.286355267E1,-2.329895020E0,2.139805603E1,-4.569305038E1,5.050900975E1
1.287359267E1,-2.326892853E0,2.150644302E1,-4.600399399E1,5.083609923E1
1.288363267E1,-2.204814911E0,2.142780304E1,-4.596943283E1,5.076613740E1
1.289367267E1,-2.198825836E0,2.147969437E1,-4.609068680E1,5.089757867E1
1.290371267E1,-2.019996643E0,2.140600204E1,-4.595373917E1,5.073503182E1
1.291375267E1,-1.845390320E0,2.148849869E1,-4.606543350E1,5.086438051E1
1.292379267E1,-1.974704742E0,2.137170792E1,-4.640373611E1,5.112686264E1
1.293383267E1,-1.980499268E0,2.135067368E1,-4.656898880E1,5.126835634E1
1.294387279E1,-2.058841705E0,2.140283585E1,-4.643097305E1,5.116791446E1
1.295391279E1,-2.032455444E0,2.154689407E1,-4.644695663E1,5.124177300E1
1.296395379E1,-2.155597687E0,2.159501266E1,-4.606438065E1,5.092070637E1
1.297399379E1,-2.254428864E0,2.144793701E1,-4.600942612E1,5.081302730E1
1.298403379E1,-2.155788422E0,2.139498520E1,-4.618461990E1,5.094518555E1
1.299407379E1,-2.139068604E0,2.143920135E1,-4.627435684E1,5.104440293E1
1.300411379E1,-2.225982666E0,2.157469940E1,-4.636037064E1,5.118306965E1
1.301415379E1,-2.079174042E0,2.148158264E1,-4.654513168E1,5.130526913E1
1.302419379E1,-2.203891754E0,2.147713089E1,-4.606590652E1,5.087427674E1
1.303423379E1,-2.210372925E0,2.154048920E1,-4.633576584E1,5.114569013E1
1.304427379E1,-2.299686432E0,2.163037872E1,-4.638186264E1,5.122927897E1
1.305431379E1,-2.367252350E0,2.172087860E1,-4.674884415E1,5.160285728E1
1.306435379E1,-2.104721069E0,2.138169479E1,-4.643136978E1,5.116130200E1
1.307439379E1,-1.966392517E0,2.147924423E1,-4.622427750E1,5.100890572E1
1.308443379E1,-2.011142731E0,2.154175568E1,-4.634241867E1,5.114402899E1
1.309447379E1,-2.214069366E0,2.166478729E1,-4.646404648E1,5.131444949E1
1.310451379E1,-2.482894897E0,2.155516434E1,-4.646670914E1,5.128298875E1
1.311455379E1,-2.194450378E0,2.143160629E1,-4.639551163E1,5.115342471E1
1.312459379E1,-2.234081268E0,2.157183838E1,-4.648466873E1,5.129483168E1
1.313463379E1,-1.954936981E0,2.163935089E1,-4.637264633E1,5.121040532E1
1.314467379E1,-2.148654938E0,2.167983627E1,-4.616207504E1,5.104477634E1
1.315471379E1,-2.075492859E0,2.152803421E1,-4.598776627E1,5.081966719E1
1.316475379E1,-2.075889587E0,2.157451630E1,-4.645284653E1,5.126047231E1
1.317479379E1,-2.055297852E0,2.135596466E1,-4.657860184E1,5.128223498E1
1.318483379E1,-2.117618561E0,2.170330811E1,-4.643349075E1,5.129899565E1
1.319487479E1,-2.231033325E0,2.174137497E1,-4.652292252E1,5.140084838E1
1.320491479E1,-1.909862518E0,2.191837311E1,-4.656329727E1,5.149954667E1
1.321495479E1,-1.839729309E0,2.184443665E1,-4.623292923E1,5.116686195E1
1.322499479E1,-1.922466278E0,2.182221603E1,-4.630314255E1,5.122388114E1
1.323503479E1,-1.802284241E0,2.182268906E1,-4.664393234E1,5.152799638E1
1.324507479E1,-1.741619110E0,2.176940155E1,-4.609317398E1,5.100510532E1
1.325511479E1,-1.771335602E0,2.174672699E1,-4.619669724E1,5.109004404E1
1.326515479E1,-1.843204498E0,2.176672363E1,-4.605137253E1,5.096976135E1
1.327519479E1,-1.865089417E0,2.161009216E1,-4.656966019E1,5.137322154E1
1.328523479E1,-1.840251923E0,2.175115204E1,-4.611851120E1,5.102368291E1
1.329527479E1,-1.971401215E0,2.159646988E1,-4.612666702E1,5.097022017E1
1.330531479E1,-1.913768768E0,2.147083664E1,-4.645100784E1,5.120893932E1
1.331535479E1,-2.018314362E0,2.155875778E1,-4.644139481E1,5.124116296E1
1.332539479E1,-2.129207611E0,2.176282501E1,-4.616884995E1,5.108538717E1
1.333543479E1,-1.981529236E0,2.165630341E1,-4.634287643E1,5.119164123E1
1.334547479E1,-1.856719971E0,2.158515167E1,-4.652608109E1,5.132292278E1
1.335551479E1,-2.143493652E0,2.174871445E1,-4.661612320E1,5.148460049E1
1.336555479E1,-1.989948273E0,2.179887772E1,-4.673307419E1,5.160553446E1
1.337559479E1,-2.044841766E0,2.165169907E1,-4.672023392E1,5.153404416E1
1.338563479E1,-1.946426392E0,2.161420822E1,-4.641566849E1,5.123843142E1
1.339567479E1,-2.088226318E0,2.159527588E1,-4.639717484E1,5.121927823E1
1.340571479E1,-2.217887878E0,2.178401566E1,-4.633337784E1,5.124689519E1
1.341575479E1,-2.271282196E0,2.166940689E1,-4.625800705E1,5.113242742E1
1.342579479E1,-2.269100189E0,2.170866013E1,-4.638569260E1,5.126448301E1
1.343583579E1,-2.145229340E0,2.154319000E1,-4.609881210E1,5.092947596E1
1.344587579E1,-2.081317902E0,2.155076218E1,-4.634838486E1,5.115603594E1
1.345591579E1,-1.886508942E0,2.152401352E1,-4.632111740E1,5.111250328E1
1.346595579E1,-1.923927307E0,2.161958694E1,-4.627446365E1,5.111197533E1
1.347599579E1,-2.047740936E0,2.153501892E1,-4.611230087E1,5.093421811E1
1.348603579E1,-2.198265076E0,2.146921921E1,-4.622970200E1,5.101906594E1
1.349607579E1,-2.149738312E0,2.165388107E1,-4.639965439E1,5.124880357E1
1.350611579E1,-1.942386627E0,2.165069962E1,-4.623978806E1,5.109445820E1
1.351615579E1,-2.114791870E0,2.182546616E1,-4.627021408E1,5.120308612E1
1.352619579E1,-2.089073181E0,2.178353119E1,-4.630736160E1,5.121775275E1
1.353623579E1,-1.971294403E0,2.181274033E1,-4.583323288E1,5.079731172E1
1.354627579E1,-2.000835419E0,2.190462494E1,-4.591051865E1,5.090767779E1
1.355631579E1,-2.104015350E0,2.176090240E1,-4.597735977E1,5.091052313E1
1.356635579E1,-2.132705688E0,2.182836151E1,-4.573620987E1,5.072303908E1
1.357639579E1,-2.215065002E0,2.156175613E1,-4.575768661E1,5.063182522E1
1.358643579E1,-2.163776398E0,2.180504227E1,-4.618233109E1,5.111701772E1
1.359647579E1,-2.046295166E0,2.185262680E1,-4.605006027E1,5.101306375E1
1.360651579E1,-2.291412354E0,2.169299698E1,-4.597323227E1,5.088589956E1
1.361655579E1,-2.142189026E0,2.174992371E1,-4.581913376E1,5.076456612E1
1.362659579E1,-2.095268250E0,2.160975266E1,-4.633633041E1,5.117056845E1
1.363663579E1,-2.225608826E0,2.176459122E1,-4.599016190E1,5.092883031E1
1.364667579E1,-2.272399902E0,2.179825592E1,-4.589349747E1,5.085804629E1
1.365671579E1,-2.216205597E0,2.166525269E1,-4.622764969E1,5.110078607E1
1.366675679E1,-2.392517090E0,2.158849335E1,-4.610739517E1,5.096743149E1
1.367679679E1,-2.263488770E0,2.166026306E1,-4.588102341E1,5.078738708E1
1.368683679E1,-2.290111542E0,2.143267822E1,-4.613612747E1,5.092294733E1
1.369687679E1,-2.053806305E0,2.149320984E1,-4.636050797E1,5.114169423E1
1.370691679E1,-2.135269165E0,2.180782318E1,-4.623083115E1,5.116082754E1
1.371695679E1,-1.995128632E0,2.206765366E1,-4.627114487E1,5.130283348E1
1.372699679E1,-2.122596741E0,2.185130310E1,-4.636838150E1,5.130313506E1
1.373703679E1,-2.251693726E0,2.178730392E1,-4.644205856E1,5.134804320E1
1.374707679E1,-2.206710815E0,2.156912231E1,-4.607957077E1,5.092566595E1
1.375711679E1,-2.360931396E0,2.149558258E1,-4.595096970E1,5.078509312E1
1.376715679E1,-2.243072510E0,2.177770233E1,-4.625999069E1,5.117896474E1
1.377719679E1,-2.346382141E0,2.164672852E1,-4.645360947E1,5.130325718E1
1.378723679E1,-2.413631439E0,2.175994110E1,-4.660222244E1,5.148871517E1
1.379727679E1,-2.196056366E0,2.173917770E1,-4.649094772E1,5.136947275E1
1.380731679E1,-2.350051880E0,2.177187729E1,-4.625687790E1,5.117847338E1
1.381735679E1,-2.304565430E0,2.164593506E1,-4.612703323E1,5.100549697E1
1.382739679E1,-2.344211578E0,2.167793274E1,-4.637492752E1,5.124511682E1
1.383743679E1,-2.317268372E0,2.172113037E1,-4.672214890E1,5.157651049E1
1.384747679E1,-2.256557465E0,2.177888870E1,-4.653167343E1,5.142575889E1
1.385751679E1,-2.049526215E0,2.165084457E1,-4.608401871E1,5.095779046E1
1.386755679E1,-2.348419189E0,2.141738892E1,-4.592182541E1,5.072507930E1
1.387759679E1,-2.384944916E0,2.149742889E1,-4.631471634E1,5.111634143E1
1.388763679E1,-2.333633423E0,2.139318848E1,-4.618575668E1,5.095329703E1
1.389767779E1,-2.053398132E0,2.160384750E1,-4.611226273E1,5.096355016E1
1.390771679E1,-2.218627930E0,2.165871811E1,-4.605165482E1,5.093895652E1
1.391775779E1,-2.235721588E0,2.156895065E1,-4.596741104E1,5.082539681E1
1.392779779E1,-2.336429596E0,2.174483490E1,-4.560600662E1,5.057869698E1
1.393783779E1,-2.132026672E0,2.181419373E1,-4.558265305E1,5.057848203E1
1.394787804E1,-2.191711426E0,2.160964203E1,-4.579247665E1,5.068265133E1
1.395791804E1,-2.266529083E0,2.151026917E1,-4.572335434E1,5.058116216E1
1.396795804E1,-2.399124146E0,2.145691299E1,-4.610596085E1,5.091084892E1
1.397799804E1,-2.371047974E0,2.146204376E1,-4.599432755E1,5.081062248E1
1.398803804E1,-2.435005188E0,2.158074188E1,-4.631055069E1,5.115002224E1
1.399807804E1,-2.210971832E0,2.140932465E1,-4.606957626E1,5.084932089E1
1.400811804E1,-2.121601105E0,2.153423309E1,-4.565978622E1,5.052762081E1
