"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.858128825E1,4.119716644E0,2.373615265E1,-4.862240601E1,5.426338889E1
2.859133025E1,4.250308990E0,2.357503128E1,-4.835327911E1,5.396190163E1
2.860137125E1,4.279048920E0,2.358097076E1,-4.867765808E1,5.425759705E1
2.861141225E1,4.313579559E0,2.358224487E1,-4.853916931E1,5.413668072E1
2.862145425E1,4.442283630E0,2.357695389E1,-4.895412445E1,5.451708851E1
2.863149525E1,4.408756256E0,2.350685120E1,-4.885411072E1,5.439423976E1
2.864153625E1,4.400867462E0,2.344744110E1,-4.867245483E1,5.420477828E1
2.865157825E1,4.332725525E0,2.353114319E1,-4.870733643E1,5.426685758E1
2.866161925E1,4.302864075E0,2.356977844E1,-4.848331451E1,5.408031880E1
2.867166025E1,4.162937164E0,2.366883469E1,-4.855287170E1,5.417494930E1
2.868170225E1,4.451705933E0,2.378538895E1,-4.881046295E1,5.447957146E1
2.869174325E1,4.486625671E0,2.371788406E1,-4.874051666E1,5.439030979E1
2.870178525E1,4.225944519E0,2.361908340E1,-4.886280060E1,5.443613680E1
2.871182625E1,4.375991821E0,2.347150040E1,-4.883760834E1,5.436149946E1
2.872186725E1,4.164001465E0,2.349422836E1,-4.866973877E1,5.420388498E1
2.873190925E1,4.195800781E0,2.351347733E1,-4.877796173E1,5.431185792E1
2.874195025E1,4.275344849E0,2.347406006E1,-4.923426056E1,5.471126467E1
2.875199125E1,4.243808746E0,2.364482117E1,-4.908704376E1,5.465002604E1
2.876203325E1,4.158367157E0,2.349995804E1,-4.869647980E1,5.422994735E1
2.877207425E1,4.330101013E0,2.361359406E1,-4.886468506E1,5.444363181E1
2.878211625E1,4.127296448E0,2.350468063E1,-4.895214081E1,5.445931213E1
2.879215746E1,4.381042480E0,2.364051437E1,-4.871406555E1,5.432428219E1
2.880219846E1,4.355651855E0,2.363738632E1,-4.890396881E1,5.449124609E1
2.881224046E1,4.238838196E0,2.359347534E1,-4.907572937E1,5.461727786E1
2.882228146E1,4.215515137E0,2.366275024E1,-4.881159973E1,5.440835033E1
2.883232246E1,4.168827057E0,2.348706055E1,-4.924289703E1,5.471639645E1
2.884236446E1,4.270355225E0,2.346196747E1,-4.887253571E1,5.438036960E1
2.885240546E1,4.036937714E0,2.378144455E1,-4.893029022E1,5.455297675E1
2.886244746E1,4.030849457E0,2.358228683E1,-4.878681183E1,5.433714207E1
2.887248846E1,4.111927032E0,2.349467087E1,-4.912955475E1,5.461337430E1
2.888252946E1,4.255382538E0,2.342942047E1,-4.892726135E1,5.441436325E1
2.889257146E1,4.093914032E0,2.346231842E1,-4.874649811E1,5.425367818E1
2.890261246E1,3.934261322E0,2.359794617E1,-4.856845856E1,5.414089621E1
2.891265346E1,4.075626373E0,2.348114777E1,-4.874193573E1,5.425634829E1
2.892269546E1,4.028095245E0,2.354090881E1,-4.865360260E1,5.419938178E1
2.893273646E1,3.949455261E0,2.361733627E1,-4.889283752E1,5.444158641E1
2.894277846E1,3.925018311E0,2.348797607E1,-4.869894409E1,5.420957429E1
2.895281946E1,3.985374451E0,2.364896774E1,-4.867139435E1,5.425920671E1
2.896286046E1,4.058177948E0,2.356535721E1,-4.862039185E1,5.418244524E1
2.897290246E1,3.958255768E0,2.339822388E1,-4.884574890E1,5.430517337E1
2.898294346E1,4.080295563E0,2.347997665E1,-4.892538452E1,5.442105628E1
2.899298446E1,4.137580872E0,2.354029465E1,-4.911369324E1,5.462069123E1
2.900302646E1,4.065540314E0,2.348200989E1,-4.885972595E1,5.436180853E1
2.901306746E1,4.094432831E0,2.346488571E1,-4.879965210E1,5.430259006E1
2.902310946E1,4.071502686E0,2.352882767E1,-4.889083862E1,5.441044906E1
2.903315046E1,4.067398071E0,2.321487427E1,-4.902545166E1,5.439640636E1
2.904319146E1,4.169071198E0,2.343276978E1,-4.899726105E1,5.447207949E1
2.905323346E1,4.060409546E0,2.354371262E1,-4.896727753E1,5.448474647E1
2.906327446E1,4.259517670E0,2.321453476E1,-4.861003876E1,5.403696867E1
2.907331546E1,4.295478821E0,2.348713303E1,-4.896346283E1,5.447492311E1
2.908335746E1,3.943649292E0,2.356028748E1,-4.907716370E1,5.458211715E1
2.909339846E1,3.980339050E0,2.352645111E1,-4.932350159E1,5.479183160E1
2.910344046E1,4.133026123E0,2.338645172E1,-4.900431061E1,5.445576634E1
2.911348146E1,3.875289917E0,2.354782104E1,-4.919947052E1,5.468185848E1
2.912352246E1,4.099788666E0,2.347851944E1,-4.914839172E1,5.462246380E1
2.913356446E1,3.951648712E0,2.355513763E1,-4.937634277E1,5.484964232E1
2.914360546E1,3.759250641E0,2.337805557E1,-4.924854279E1,5.464507676E1
2.915364646E1,3.864467621E0,2.366158676E1,-4.934252167E1,5.485881190E1
2.916368846E1,3.858966827E0,2.342084122E1,-4.936761475E1,5.477763060E1
2.917372946E1,4.067745209E0,2.344542313E1,-4.940229797E1,5.483449153E1
2.918377146E1,4.091510773E0,2.310052109E1,-4.922122955E1,5.452617696E1
2.919381246E1,3.922679901E0,2.326911163E1,-4.920896912E1,5.457436775E1
2.920385346E1,3.923076630E0,2.335982132E1,-4.872343445E1,5.417605418E1
2.921389546E1,4.070880890E0,2.334432220E1,-4.913648224E1,5.455202413E1
2.922393646E1,3.869621277E0,2.344651413E1,-4.917993164E1,5.462031371E1
2.923397746E1,3.925548553E0,2.348622131E1,-4.900907898E1,5.448763479E1
2.924401946E1,4.068801880E0,2.328966141E1,-4.896500397E1,5.437402956E1
2.925406046E1,3.996036530E0,2.357621765E1,-4.874556732E1,5.429490474E1
2.926410246E1,4.037502289E0,2.360925293E1,-4.885493469E1,5.441050351E1
2.927414346E1,3.945266724E0,2.349470139E1,-4.926828766E1,5.472595629E1
2.928418446E1,4.073921204E0,2.341032791E1,-4.894837189E1,5.441124330E1
2.929422646E1,4.138866425E0,2.363441086E1,-4.904334259E1,5.459821466E1
2.930426746E1,4.103404999E0,2.333358383E1,-4.938475037E1,5.477360346E1
2.931430846E1,3.974063873E0,2.351681519E1,-4.917892456E1,5.465711666E1
2.932435046E1,3.980773926E0,2.346659470E1,-4.892249298E1,5.440531175E1
2.933439146E1,4.031761169E0,2.354801178E1,-4.917776489E1,5.467372785E1
2.934443346E1,4.109302521E0,2.359243774E1,-4.926383972E1,5.477604759E1
2.935447446E1,4.103370667E0,2.367066574E1,-4.914797974E1,5.470522808E1
2.936451546E1,4.011562347E0,2.369765472E1,-4.927562714E1,5.482480188E1
2.937455746E1,4.103641510E0,2.355495834E1,-4.928252411E1,5.477630070E1
2.938459846E1,4.166385651E0,2.358055115E1,-4.924258423E1,5.475612535E1
2.939463946E1,4.001224518E0,2.355116653E1,-4.940636444E1,5.487855765E1
2.940468146E1,4.011535645E0,2.341884232E1,-4.904621124E1,5.449830668E1
2.941472246E1,4.052108765E0,2.351725006E1,-4.897518158E1,5.447980403E1
2.942476446E1,4.011665344E0,2.343988419E1,-4.882960510E1,5.431253966E1
2.943480546E1,4.040683746E0,2.334972763E1,-4.884725189E1,5.429172057E1
2.944484646E1,3.900039673E0,2.341220474E1,-4.887059784E1,5.432933806E1
2.945488846E1,4.091449738E0,2.358593369E1,-4.858303070E1,5.416038313E1
2.946492946E1,4.081851959E0,2.341765976E1,-4.870688629E1,5.419786967E1
2.947497046E1,4.093345642E0,2.352249146E1,-4.855150604E1,5.410463771E1
2.948501246E1,4.108787537E0,2.344862747E1,-4.863432312E1,5.414810847E1
2.949505346E1,3.964561462E0,2.345896530E1,-4.887470245E1,5.435786365E1
2.950509546E1,4.271438599E0,2.363370132E1,-4.886307526E1,5.444627765E1
2.951513646E1,4.159332275E0,2.352799988E1,-4.858636475E1,5.414334366E1
2.952517746E1,4.096729279E0,2.347521210E1,-4.867349243E1,5.419388932E1
2.953521946E1,4.068084717E0,2.336745834E1,-4.875591278E1,5.421924431E1
2.954526046E1,4.117111206E0,2.366127014E1,-4.909046936E1,5.465053057E1
2.955530146E1,4.228103638E0,2.342893600E1,-4.883530426E1,5.432935528E1
2.956534346E1,4.086566925E0,2.363392258E1,-4.870926666E1,5.429415240E1
2.957538446E1,4.215896606E0,2.353768158E1,-4.861778259E1,5.418011649E1
2.958542646E1,4.323593140E0,2.357077789E1,-4.882647705E1,5.439025546E1
2.959546746E1,4.213909149E0,2.366687012E1,-4.887491608E1,5.446682654E1
2.960550846E1,4.299404144E0,2.357888031E1,-4.939978027E1,5.490707390E1
2.961555046E1,4.204601288E0,2.353998566E1,-4.902293396E1,5.454408905E1
2.962559146E1,4.141651154E0,2.351703644E1,-4.917589569E1,5.466692779E1
2.963563346E1,4.084110260E0,2.344047928E1,-4.922875977E1,5.467729706E1
2.964567446E1,3.889976501E0,2.344832611E1,-4.926741028E1,5.470131287E1
2.965571546E1,4.296669006E0,2.341531372E1,-4.905309296E1,5.452471192E1
2.966575746E1,4.295429230E0,2.340921402E1,-4.895121765E1,5.443035663E1
2.967579846E1,4.141063690E0,2.336539841E1,-4.882815552E1,5.428884805E1
2.968583946E1,4.384056091E0,2.319877243E1,-4.881199646E1,5.422189584E1
2.969588146E1,4.524822235E0,2.345714951E1,-4.883843231E1,5.436822923E1
2.970592246E1,4.358978271E0,2.341566467E1,-4.879667664E1,5.429926053E1
2.971596446E1,4.411701202E0,2.347673035E1,-4.890089417E1,5.442350067E1
2.972600546E1,4.295070648E0,2.341274261E1,-4.874748993E1,5.424870434E1
2.973604646E1,4.295860291E0,2.351205444E1,-4.883152008E1,5.436716356E1
2.974608846E1,4.320339203E0,2.345085144E1,-4.893389130E1,5.443467169E1
2.975612946E1,4.340778351E0,2.325777054E1,-4.896353912E1,5.438009204E1
2.976617046E1,4.124595642E0,2.315441895E1,-4.911516571E1,5.445584366E1
2.977621246E1,4.214878082E0,2.327264023E1,-4.893662262E1,5.435231379E1
2.978625346E1,4.109264374E0,2.334346771E1,-4.885072327E1,5.429729922E1
2.979629521E1,4.131668091E0,2.347169495E1,-4.883058929E1,5.433615367E1
2.980633621E1,4.248939514E0,2.348656464E1,-4.879571533E1,5.432029124E1
2.981637721E1,4.313522339E0,2.335024261E1,-4.884480286E1,5.431072704E1
2.982641921E1,4.373264313E0,2.342951202E1,-4.889648438E1,5.439608128E1
2.983646021E1,4.163894653E0,2.345270538E1,-4.890883636E1,5.440075076E1
2.984650221E1,4.208126068E0,2.348885727E1,-4.930257416E1,5.477388574E1
2.985654321E1,3.961013794E0,2.340489578E1,-4.916667938E1,5.459707994E1
2.986658421E1,4.174694061E0,2.352394485E1,-4.865258026E1,5.420219200E1
2.987662621E1,3.999725342E0,2.343469620E1,-4.888110352E1,5.435572711E1
2.988666721E1,4.207881927E0,2.328087997E1,-4.842400360E1,5.389424614E1
2.989670821E1,4.198268890E0,2.324426270E1,-4.837054443E1,5.382964591E1
2.990675021E1,3.888454437E0,2.342303848E1,-4.852032471E1,5.401833688E1
2.991679121E1,4.201702118E0,2.328201294E1,-4.827413177E1,5.375963380E1
2.992683321E1,4.102062225E0,2.333267593E1,-4.894741058E1,5.437912912E1
2.993687421E1,3.917583466E0,2.324123383E1,-4.881993103E1,5.421151239E1
2.994691521E1,3.936920166E0,2.347988892E1,-4.863658142E1,5.415091482E1
2.995695721E1,4.119655609E0,2.332723236E1,-4.882157898E1,5.426488649E1
2.996699821E1,3.928737640E0,2.339280319E1,-4.896392059E1,5.440701922E1
2.997703921E1,4.103099823E0,2.329224014E1,-4.873616028E1,5.417173800E1
2.998708121E1,4.294635773E0,2.346007538E1,-4.868157196E1,5.420991129E1
2.999712221E1,4.149963379E0,2.302196884E1,-4.877038574E1,5.409051461E1
3.000716421E1,4.116962433E0,2.307623672E1,-4.877936554E1,5.411920716E1
3.001720521E1,3.906497955E0,2.305838776E1,-4.877292633E1,5.409018686E1
3.002724621E1,3.845375061E0,2.327315903E1,-4.886557770E1,5.426114194E1
3.003728821E1,3.835990906E0,2.344052887E1,-4.891057587E1,5.437294963E1
3.004732921E1,3.898960114E0,2.343488312E1,-4.894069672E1,5.440209033E1
3.005737121E1,3.957183838E0,2.337537766E1,-4.889232635E1,5.433716188E1
3.006741221E1,3.996982574E0,2.339915848E1,-4.901246643E1,5.445840939E1
3.007745321E1,3.949920654E0,2.328444290E1,-4.874299622E1,5.416315015E1
3.008749521E1,3.940128326E0,2.339753342E1,-4.867620850E1,5.415110760E1
3.009753621E1,4.128719330E0,2.316475677E1,-4.904792786E1,5.439992194E1
3.010757721E1,4.116287231E0,2.318240356E1,-4.874679565E1,5.413518026E1
3.011761921E1,4.129692078E0,2.338536835E1,-4.919712067E1,5.462862337E1
3.012766021E1,3.896224976E0,2.357778168E1,-4.899259949E1,5.451024823E1
3.013770221E1,4.061111450E0,2.347420883E1,-4.879942322E1,5.430391158E1
3.014774321E1,4.149749756E0,2.345956421E1,-4.901513672E1,5.449821285E1
3.015778421E1,3.893989563E0,2.337611389E1,-4.932039642E1,5.471843710E1
3.016782621E1,3.927265167E0,2.339850616E1,-4.898995972E1,5.443279945E1
3.017786721E1,4.101776123E0,2.332998276E1,-4.931552124E1,5.470953571E1
3.018790821E1,4.039619446E0,2.333078384E1,-4.901612091E1,5.443550412E1
3.019795021E1,4.092227936E0,2.314166260E1,-4.884242249E1,5.420207663E1
3.020799121E1,4.132560730E0,2.330599594E1,-4.881022644E1,5.424652717E1
3.021803321E1,4.431663513E0,2.349335098E1,-4.908327484E1,5.459619997E1
3.022807421E1,4.351917267E0,2.351226807E1,-4.934343719E1,5.483193164E1
3.023811521E1,4.455932617E0,2.338349533E1,-4.929862976E1,5.474484529E1
3.024815721E1,4.537704468E0,2.343363953E1,-4.927991486E1,5.475615245E1
3.025819821E1,4.136268616E0,2.339826202E1,-4.930014038E1,5.472742663E1
3.026824021E1,3.993949890E0,2.326917648E1,-4.907447815E1,5.445833835E1
3.027828121E1,4.072879791E0,2.329139709E1,-4.893326569E1,5.434649960E1
3.028832221E1,3.856204987E0,2.328435898E1,-4.896370697E1,5.435509443E1
3.029836421E1,4.009582520E0,2.344816971E1,-4.934618378E1,5.478082938E1
3.030840521E1,3.870185852E0,2.340420151E1,-4.901055145E1,5.444969367E1
3.031844621E1,3.895866394E0,2.321933365E1,-4.861048126E1,5.401198125E1
3.032848821E1,4.075111389E0,2.322439957E1,-4.895472717E1,5.433732217E1
3.033852921E1,3.791812897E0,2.330091095E1,-4.878314209E1,5.419506664E1
3.034857121E1,4.051010132E0,2.331922531E1,-4.884257507E1,5.427517012E1
3.035861221E1,4.133480072E0,2.334335327E1,-4.920950317E1,5.462209262E1
3.036865321E1,3.976608276E0,2.343048859E1,-4.902951813E1,5.448573076E1
3.037869521E1,4.140106201E0,2.316395950E1,-4.902034760E1,5.437558255E1
3.038873621E1,4.105556488E0,2.323973846E1,-4.917636108E1,5.454590294E1
3.039877821E1,4.127567291E0,2.335356903E1,-4.916522980E1,5.458613211E1
3.040881921E1,3.818893433E0,2.330963898E1,-4.880538177E1,5.422073871E1
3.041886021E1,4.003242493E0,2.334431458E1,-4.906262970E1,5.448049749E1
3.042890221E1,4.075447083E0,2.344567108E1,-4.927398682E1,5.471959921E1
3.043894321E1,4.341857910E0,2.373218155E1,-4.934485626E1,5.492706993E1
3.044898421E1,4.174243927E0,2.340806961E1,-4.928153992E1,5.471775043E1
3.045902621E1,4.126449585E0,2.335592270E1,-4.946231079E1,5.485478010E1
3.046906721E1,4.191062927E0,2.347771835E1,-4.922346497E1,5.469659743E1
3.047910921E1,3.969669342E0,2.353491211E1,-4.913037872E1,5.462091611E1
3.048915021E1,3.951427460E0,2.360595703E1,-4.947235870E1,5.495788626E1
3.049919121E1,4.043331146E0,2.339340210E1,-4.902976990E1,5.447493116E1
3.050923321E1,3.971725464E0,2.343021393E1,-4.905359650E1,5.450692485E1
3.051927421E1,4.114822388E0,2.350460434E1,-4.918564606E1,5.466832690E1
3.052931621E1,4.010227203E0,2.332397079E1,-4.866427612E1,5.411378111E1
3.053935721E1,4.101360321E0,2.365047455E1,-4.886307526E1,5.444048334E1
3.054939821E1,4.349613190E0,2.354917145E1,-4.960420227E1,5.508229746E1
3.055944021E1,4.306350708E0,2.341045761E1,-4.909151459E1,5.455795988E1
3.056948121E1,4.220726013E0,2.335042572E1,-4.900685120E1,5.444931931E1
3.057952221E1,4.211540222E0,2.359148026E1,-4.892236328E1,5.447653294E1
3.058956421E1,4.097362518E0,2.354945374E1,-4.927493286E1,5.476663363E1
3.059960521E1,3.990932465E0,2.323477173E1,-4.926472473E1,5.461497287E1
3.060964721E1,3.847412109E0,2.344392395E1,-4.920262146E1,5.463806465E1
3.061968821E1,4.099658966E0,2.339228439E1,-4.895252991E1,5.440915692E1
3.062972921E1,4.124729156E0,2.344636917E1,-4.950153351E1,5.492856668E1
3.063977121E1,4.179275513E0,2.364846802E1,-4.966651917E1,5.516773975E1
3.064981221E1,4.173095703E0,2.354360199E1,-4.943006134E1,5.490944260E1
3.065985421E1,4.131832123E0,2.333551788E1,-4.924288177E1,5.464869474E1
3.066989521E1,4.259681702E0,2.346861267E1,-4.921807861E1,5.469314337E1
3.067993621E1,4.218830109E0,2.364202499E1,-4.935446930E1,5.488722541E1
3.068997821E1,4.264041901E0,2.354396057E1,-4.966012573E1,5.512375369E1
3.070001921E1,4.190311432E0,2.353297043E1,-4.928997803E1,5.478011812E1
3.071006121E1,4.502277374E0,2.340430832E1,-4.922702026E1,5.469306787E1
3.072010221E1,4.234592438E0,2.341881180E1,-4.925824738E1,5.470600930E1
3.073014321E1,4.026084900E0,2.353369141E1,-4.923947906E1,5.472266705E1
3.074018521E1,3.840713501E0,2.332739258E1,-4.892305756E1,5.433584347E1
3.075022621E1,3.952022552E0,2.346161652E1,-4.923007202E1,5.467783759E1
3.076026721E1,3.943630219E0,2.344676971E1,-4.917183685E1,5.461842884E1
3.077030921E1,4.008167267E0,2.341859436E1,-4.879447174E1,5.427150670E1
3.078035021E1,4.192119598E0,2.343930435E1,-4.878102112E1,5.428225195E1
3.079039296E1,4.093364716E0,2.331235123E1,-4.900499725E1,5.442160518E1
3.080043396E1,4.009250641E0,2.358813095E1,-4.910294342E1,5.462209320E1
3.081047496E1,3.831283569E0,2.344872665E1,-4.892468262E1,5.438884155E1
3.082051696E1,3.998352051E0,2.359157944E1,-4.897888947E1,5.451129289E1
3.083055796E1,4.004703522E0,2.350154877E1,-4.892437744E1,5.442384728E1
3.084059996E1,3.842796326E0,2.351653290E1,-4.927073669E1,5.473024664E1
3.085064096E1,3.899345398E0,2.357170868E1,-4.930258179E1,5.478663081E1
3.086068196E1,4.082969666E0,2.339035797E1,-4.890382385E1,5.436325482E1
3.087072396E1,4.081623077E0,2.335707092E1,-4.886459351E1,5.431354258E1
3.088076496E1,4.147529602E0,2.330644608E1,-4.900643158E1,5.442446846E1
3.089080596E1,4.153297424E0,2.336028290E1,-4.895927429E1,5.440554416E1
3.090084796E1,3.992412567E0,2.338917542E1,-4.870616913E1,5.417825944E1
3.091088896E1,4.188217163E0,2.324294662E1,-4.871050262E1,5.413398929E1
3.092093096E1,4.123287201E0,2.348867035E1,-4.878501892E1,5.430190792E1
3.093097196E1,3.944671631E0,2.326254272E1,-4.861137390E1,5.403491465E1
3.094101296E1,3.910953522E0,2.306020737E1,-4.884058380E1,5.415229771E1
3.095105496E1,3.905437469E0,2.328735352E1,-4.853880310E1,5.397748310E1
3.096109596E1,3.861099243E0,2.339900589E1,-4.880654144E1,5.426324771E1
3.097113796E1,3.979778290E0,2.319226837E1,-4.877704620E1,5.415644176E1
3.098117896E1,4.062862396E0,2.353363037E1,-4.855554962E1,5.411081231E1
3.099121996E1,3.854393005E0,2.358200073E1,-4.870095825E1,5.424712378E1
3.100126196E1,3.813911438E0,2.326075745E1,-4.859203339E1,5.400735567E1
3.101130296E1,4.086685181E0,2.329875946E1,-4.886132050E1,5.428592662E1
3.102134396E1,3.976097107E0,2.346653366E1,-4.895545959E1,5.443458987E1
3.103138596E1,3.902702332E0,2.345301437E1,-4.897197723E1,5.443830933E1
3.104142696E1,4.167167664E0,2.321276855E1,-4.912905121E1,5.449643642E1
3.105146896E1,3.939105988E0,2.337573624E1,-4.922595978E1,5.463640468E1
3.106150996E1,4.001182556E0,2.333710480E1,-4.903421783E1,5.445167069E1
3.107155096E1,4.121273041E0,2.346189499E1,-4.891223145E1,5.440451997E1
3.108159296E1,4.075973511E0,2.344692230E1,-4.893897247E1,5.441869855E1
3.109163396E1,3.899658203E0,2.359352112E1,-4.872607422E1,5.427791339E1
3.110167596E1,3.849487305E0,2.334442139E1,-4.867574310E1,5.412123917E1
3.111171696E1,3.739891052E0,2.322103119E1,-4.879637909E1,5.416908423E1
3.112175796E1,3.968345642E0,2.348277283E1,-4.884924316E1,5.434553288E1
3.113179996E1,3.978733063E0,2.355066299E1,-4.856863403E1,5.412371251E1
3.114184096E1,3.910755157E0,2.343321609E1,-4.843208313E1,5.394512303E1
3.115188296E1,4.094665527E0,2.326165009E1,-4.828960419E1,5.375645564E1
3.116192396E1,4.077842712E0,2.333423996E1,-4.857839966E1,5.404605877E1
3.117196496E1,3.879123688E0,2.347091293E1,-4.873858643E1,5.423450158E1
3.118200696E1,3.888957977E0,2.364347839E1,-4.906916046E1,5.460696451E1
3.119204796E1,3.876537323E0,2.351957321E1,-4.882871246E1,5.433636928E1
3.120208896E1,4.000656128E0,2.348434067E1,-4.866962433E1,5.418719257E1
3.121213096E1,3.893142700E0,2.349342728E1,-4.873015594E1,5.423767863E1
3.122217196E1,3.947055817E0,2.361485672E1,-4.846122742E1,5.405304127E1
3.123221396E1,3.716178894E0,2.385315323E1,-4.845921326E1,5.413943345E1
3.124225496E1,3.991878510E0,2.365840149E1,-4.909806824E1,5.464682388E1
3.125229596E1,4.085136414E0,2.370904160E1,-4.865084839E1,5.427441425E1
3.126233796E1,4.012496948E0,2.337266159E1,-4.908073425E1,5.450963141E1
3.127237896E1,4.072719574E0,2.369428635E1,-4.896522522E1,5.454905619E1
3.128242096E1,4.007827759E0,2.352215576E1,-4.907308960E1,5.456668047E1
3.129246196E1,3.923576355E0,2.363477707E1,-4.864501190E1,5.422484967E1
3.130250296E1,3.956241608E0,2.364230347E1,-4.853164673E1,5.412883792E1
3.131254496E1,4.017826080E0,2.352656555E1,-4.858712006E1,5.413271145E1
3.132258596E1,3.729007721E0,2.357389069E1,-4.876179504E1,5.428946930E1
3.133262796E1,3.895713806E0,2.374145889E1,-4.891065216E1,5.450766323E1
3.134266896E1,4.022857666E0,2.359576416E1,-4.845947266E1,5.404871840E1
3.135270996E1,3.952972412E0,2.368898010E1,-4.856044006E1,5.417481064E1
3.136275196E1,3.935092926E0,2.351978683E1,-4.872196198E1,5.424476848E1
3.137279296E1,3.849758148E0,2.356319427E1,-4.909191895E1,5.458993742E1
3.138283496E1,3.855655670E0,2.347040558E1,-4.884651947E1,5.432962804E1
3.139287596E1,3.771915436E0,2.340825653E1,-4.917597198E1,5.459349815E1
3.140291696E1,3.915054321E0,2.338368225E1,-4.912453461E1,5.454671527E1
3.141295896E1,3.857124329E0,2.337200546E1,-4.921482849E1,5.461892887E1
3.142299996E1,4.210567474E0,2.349142075E1,-4.869752502E1,5.423121491E1
3.143304096E1,3.773952484E0,2.345470428E1,-4.816995239E1,5.370949808E1
3.144308296E1,3.916049957E0,2.337552643E1,-4.804701996E1,5.357487107E1
3.145312396E1,3.998275757E0,2.329929733E1,-4.835633850E1,5.382544880E1
3.146316596E1,4.238319397E0,2.333443069E1,-4.868337250E1,5.415283709E1
3.147320696E1,4.031860352E0,2.334885025E1,-4.856315613E1,5.403521851E1
3.148324796E1,4.040943146E0,2.345468140E1,-4.833927155E1,5.388076164E1
3.149328996E1,4.231861115E0,2.360129547E1,-4.819860840E1,5.383340643E1
3.150333096E1,4.055061340E0,2.357904434E1,-4.846707153E1,5.405064179E1
3.151337296E1,4.186954498E0,2.352270508E1,-4.843158722E1,5.400432282E1
3.152341396E1,4.139980316E0,2.370044327E1,-4.807097626E1,5.375564348E1
